2026-03-20 09:50:47.082 | INFO     | src.utils.db:init_tables:252 | 数据库表初始化完成
2026-03-20 10:05:59.537 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:05:59.537 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:05:59.870 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:06:00.032 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:06:00.033 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:06:00.042 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 12.0 秒
2026-03-20 10:10:48.009 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-20 10:10:48
2026-03-20 10:10:50.736 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:10:50.736 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:10:51.356 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:10:51.867 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:10:51.867 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:10:53.552 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:10:53.552 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:10:53.824 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:10:53.970 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:10:53.971 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:10:55.574 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:10:55.575 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:10:55.935 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:10:56.090 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:10:56.090 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:10:56.099 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 8.1 秒
2026-03-20 10:15:48.016 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-20 10:15:48
2026-03-20 10:15:49.697 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:15:49.697 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:15:50.267 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:15:50.905 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:15:50.907 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:15:52.583 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:15:52.583 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:15:52.827 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:15:53.000 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:15:53.001 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:15:56.044 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:15:56.044 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:15:56.291 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:15:56.464 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:15:56.464 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:15:56.472 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 8.5 秒
2026-03-20 10:20:48.005 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-20 10:20:48
2026-03-20 10:20:50.552 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:20:50.552 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:20:51.122 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:20:51.595 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:20:51.595 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:20:53.935 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:20:53.937 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:20:54.280 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:20:54.434 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:20:54.435 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:20:55.945 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:20:55.945 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:20:56.234 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:20:56.384 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:20:56.384 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:20:56.392 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 8.4 秒
2026-03-20 10:25:48.008 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-20 10:25:48
2026-03-20 10:25:50.139 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:25:50.139 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:25:50.638 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:25:51.493 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:25:51.493 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:25:55.010 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:25:55.010 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:25:55.535 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:25:55.843 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:25:55.844 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:25:57.837 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:25:57.837 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:25:58.153 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:25:58.310 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:25:58.310 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:25:58.321 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 10.3 秒
2026-03-20 10:30:48.009 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-20 10:30:48
2026-03-20 10:30:50.945 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:30:50.946 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:30:51.532 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:30:52.162 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:30:52.163 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:30:55.021 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:30:55.022 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:30:55.391 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:30:55.546 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:30:55.547 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:30:57.272 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:30:57.272 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:30:57.628 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:30:57.785 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:30:57.786 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:30:57.794 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 9.8 秒
2026-03-20 10:35:48.010 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-20 10:35:48
2026-03-20 10:35:49.634 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:35:49.634 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:35:50.176 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:35:50.666 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:35:50.667 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:35:52.742 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:35:52.743 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:35:53.016 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:35:53.164 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:35:53.165 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:35:54.629 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:35:54.630 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:35:54.935 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:35:55.094 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:35:55.094 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:35:55.106 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 7.1 秒
2026-03-20 10:40:48.001 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-20 10:40:48
2026-03-20 10:40:50.651 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:40:50.651 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:40:51.161 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:40:51.665 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:40:51.665 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:40:53.281 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:40:53.281 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:40:53.609 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:40:53.760 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:40:53.761 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:40:55.029 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:40:55.030 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:40:55.249 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:40:55.417 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:40:55.418 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:40:55.424 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 7.4 秒
2026-03-20 10:45:48.002 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-20 10:45:48
2026-03-20 10:45:50.614 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:45:50.615 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:45:51.295 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:45:51.853 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:45:51.854 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:45:54.610 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:45:54.610 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:45:54.832 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:45:55.106 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:45:55.108 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:45:58.841 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:45:58.842 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:45:59.236 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:45:59.397 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:45:59.397 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:45:59.407 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 11.4 秒
2026-03-20 10:50:48.003 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-20 10:50:48
2026-03-20 10:50:50.108 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:50:50.108 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:50:50.736 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:50:51.354 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:50:51.354 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:50:53.851 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:50:53.852 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:50:54.302 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:50:54.497 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:50:54.498 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:50:55.837 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:50:55.838 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:50:56.121 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:50:56.293 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:50:56.293 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:50:56.307 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 8.3 秒
2026-03-20 10:55:48.006 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-20 10:55:48
2026-03-20 10:55:49.989 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:55:49.989 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:55:50.634 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:55:51.131 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:55:51.132 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:55:52.695 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:55:52.695 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:55:53.090 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:55:53.260 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:55:53.260 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:55:57.256 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-20 10:55:57.257 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-20 10:55:57.688 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-20 10:55:57.857 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-20 10:55:57.857 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-20 10:55:57.865 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 9.9 秒
