2026-03-23 09:35:35.322 | INFO     | src.utils.db:init_tables:252 | 数据库表初始化完成
2026-03-23 09:40:46.485 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-23 09:40:46.495 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 9.8 秒
2026-03-23 09:45:36.648 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-23 09:45:36
2026-03-23 09:45:36.794 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 09:45:39.010 | INFO     | src.collectors.price_collector:_fetch_from_em_api:348 | 直接从东方财富 API 获取 60 条数据
2026-03-23 09:45:40.171 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-23 09:45:40.173 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-23 09:45:40.673 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-23 09:45:41.334 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-23 09:45:41.334 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-23 09:45:41.334 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 09:45:43.200 | INFO     | src.collectors.price_collector:_fetch_from_em_api:348 | 直接从东方财富 API 获取 60 条数据
2026-03-23 09:45:43.863 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-23 09:45:43.863 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-23 09:45:44.013 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-23 09:45:44.192 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-23 09:45:44.193 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-23 09:45:44.194 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 09:45:44.691 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 09:45:45.362 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 09:45:45.374 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 8.7 秒
2026-03-23 09:50:36.642 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-23 09:50:36
2026-03-23 09:50:36.643 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 09:50:38.953 | INFO     | src.collectors.price_collector:_fetch_from_em_api:348 | 直接从东方财富 API 获取 60 条数据
2026-03-23 09:50:40.416 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-23 09:50:40.416 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-23 09:50:41.344 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-23 09:50:42.164 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-23 09:50:42.165 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-23 09:50:42.166 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 09:50:42.631 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 09:50:43.122 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 09:50:43.124 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 09:50:43.481 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 09:50:44.098 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 09:50:44.109 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 7.5 秒
2026-03-23 09:55:36.641 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-23 09:55:36
2026-03-23 09:55:36.642 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 09:55:39.728 | INFO     | src.collectors.price_collector:_fetch_from_em_api:348 | 直接从东方财富 API 获取 60 条数据
2026-03-23 09:55:40.970 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-23 09:55:40.970 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-23 09:55:42.172 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-23 09:55:43.629 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-23 09:55:43.630 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-23 09:55:43.630 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 09:55:44.802 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 09:55:46.645 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 09:55:46.647 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 09:55:48.033 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 09:55:49.133 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 09:55:49.145 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 12.5 秒
2026-03-23 10:00:36.637 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-23 10:00:36
2026-03-23 10:00:36.637 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:00:37.170 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:00:38.499 | INFO     | src.collectors.price_collector:_fetch_from_em_api:348 | 直接从东方财富 API 获取 60 条数据
2026-03-23 10:00:39.556 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-23 10:00:39.556 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-23 10:00:39.950 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-23 10:00:40.485 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-23 10:00:40.485 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-23 10:00:40.485 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:00:42.383 | INFO     | src.collectors.price_collector:_fetch_from_em_api:348 | 直接从东方财富 API 获取 60 条数据
2026-03-23 10:00:43.230 | WARNING  | src.collectors.news_collector:collect:128 | 东方财富 API 返回状态码：404
2026-03-23 10:00:43.230 | INFO     | src.collectors.news_collector:collect:412 | 从 eastmoney 采集 0 条新闻
2026-03-23 10:00:43.502 | INFO     | src.collectors.news_collector:collect:412 | 从 sina 采集 0 条新闻
2026-03-23 10:00:43.652 | INFO     | src.collectors.news_collector:collect:412 | 从 cailian 采集 0 条新闻
2026-03-23 10:00:43.652 | INFO     | src.collectors.news_collector:collect:425 | 采集完成，共 0 条唯一新闻
2026-03-23 10:00:43.652 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:00:44.144 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:00:44.765 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:00:44.771 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 8.1 秒
2026-03-23 10:05:36.639 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-23 10:05:36
2026-03-23 10:05:36.639 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:05:37.236 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:05:37.826 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:05:37.828 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:05:38.380 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:05:38.920 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:05:38.921 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:05:39.364 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:05:39.900 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:05:39.900 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 3.3 秒
2026-03-23 10:10:36.631 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-23 10:10:36
2026-03-23 10:10:36.632 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:10:37.682 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:10:37.683 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:10:38.000 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:10:38.579 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:10:38.580 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:10:39.181 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:10:39.900 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:10:39.901 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 3.3 秒
2026-03-23 10:15:36.639 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-23 10:15:36
2026-03-23 10:15:36.639 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:15:36.938 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:15:37.419 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:15:37.420 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:15:37.659 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:15:38.159 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:15:38.160 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:15:38.438 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:15:39.058 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:15:39.059 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 2.4 秒
2026-03-23 10:20:36.637 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-23 10:20:36
2026-03-23 10:20:36.639 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:20:37.049 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:20:37.607 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:20:37.609 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:20:37.928 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:20:38.561 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:20:38.562 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:20:38.848 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:20:39.388 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:20:39.389 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 2.8 秒
2026-03-23 10:25:36.631 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-23 10:25:36
2026-03-23 10:25:36.631 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:25:36.982 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:25:37.559 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:25:37.561 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:25:37.878 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:25:38.438 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:25:38.440 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:25:38.726 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:25:39.274 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:25:39.276 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 2.6 秒
2026-03-23 10:30:36.632 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-23 10:30:36
2026-03-23 10:30:36.633 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:30:37.166 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:30:37.707 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:30:37.707 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:30:38.215 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:30:38.847 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:30:38.848 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:30:39.268 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:30:39.807 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:30:39.808 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 3.2 秒
2026-03-23 10:35:36.631 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-23 10:35:36
2026-03-23 10:35:36.631 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:35:37.017 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:35:37.416 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:35:37.417 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:35:37.696 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:35:38.116 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:35:38.117 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:35:38.458 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:35:38.858 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:35:38.860 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 2.2 秒
2026-03-23 10:40:36.638 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-23 10:40:36
2026-03-23 10:40:36.639 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:40:37.186 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:40:37.966 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:40:37.967 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:40:38.531 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:40:39.184 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:40:39.185 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:40:39.616 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2026-03-23 10:40:40.337 | ERROR    | src.collectors.price_collector:_get_daily_kline:190 | 获取日线数据失败：Remote end closed connection without response
2026-03-23 10:40:40.339 | INFO     | __main__:run_once:257 | 监控任务执行完成，耗时 3.7 秒
2026-03-23 10:45:36.635 | INFO     | __main__:run_once:219 | 开始执行监控任务 - 2026-03-23 10:45:36
2026-03-23 10:45:36.635 | WARNING  | src.collectors.price_collector:_get_daily_kline:169 | Baostock 获取失败，尝试 AkShare: Baostock 错误：网络接收错误。
2026-03-23 10:45:37.265 | WARNING  | src.collectors.price_collector:_get_daily_kline:184 | AkShare 获取失败，尝试直接连接：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
